"centre_band","sea_state","no","species","trip","flightresponse","bin_resp"
25,4,1,"SA","13-Feb Tingwall-Rousay",0,0
25,4,2,"SA","13-Feb Tingwall-Rousay",1,1
25,4,2,"SA","13-Feb Tingwall-Rousay",0,1
25,4,1,"SA","13-Feb Tingwall-Rousay",0,1
250,4,8,"SA","13-Feb Tingwall-Rousay",0,0
250,4,2,"SA","13-Feb Tingwall-Rousay",0,0
150,4,1,"SA","13-Feb Tingwall-Rousay",0,0
150,4,1,"SA","13-Feb Tingwall-Rousay",0,0
75,4,1,"SA","13-Feb Tingwall-Rousay",0,0
25,4,1,"TY","13-Feb Tingwall-Rousay",0,1
150,4,1,"TY","13-Feb Tingwall-Rousay",0,0
250,4,3,"SA","13-Feb Tingwall-Rousay",1,1
250,4,2,"E","13-Feb Tingwall-Rousay",0,0
250,4,6,"E","13-Feb Tingwall-Rousay",0,0
75,4,1,"RH","13-Feb Tingwall-Rousay",1,1
75,4,1,"SA","13-Feb Tingwall-Rousay",0,1
150,4,1,"E","13-Feb Tingwall-Rousay",0,0
25,4,1,"SA","13-Feb Tingwall-Rousay",0,0
25,4,4,"E","13-Feb Tingwall-Rousay",0,0
150,4,5,"E","13-Feb Tingwall-Rousay",0,0
75,4,9,"E","13-Feb Tingwall-Rousay",0,1
75,4,1,"SA","13-Feb Tingwall-Rousay",0,0
25,4,30,"E","13-Feb Tingwall-Rousay",1,1
25,4,12,"E","13-Feb Tingwall-Rousay",1,1
75,4,8,"E","13-Feb Tingwall-Rousay",0,1
25,4,3,"LN","13-Feb Tingwall-Rousay",1,1
75,4,1,"LN","13-Feb Tingwall-Rousay",0,1
25,4,1,"SA","13-Feb Tingwall-Rousay",0,0
150,4,2,"E","13-Feb Tingwall-Rousay",0,1
150,4,4,"E","13-Feb Tingwall-Rousay",0,0
25,4,1,"RH","13-Feb Tingwall-Rousay",1,1
25,4,1,"RH","13-Feb Tingwall-Rousay",1,1
25,4,1,"TY","13-Feb Tingwall-Rousay",0,0
150,4,1,"TY","13-Feb Tingwall-Rousay",0,0
150,4,1,"TY","13-Feb Tingwall-Rousay",0,0
150,4,1,"SA","13-Feb Tingwall-Rousay",0,1
150,4,1,"TY","13-Feb Tingwall-Rousay",0,0
75,4,2,"E","13-Feb Tingwall-Rousay",0,1
75,4,1,"TY","13-Feb Tingwall-Rousay",0,0
25,4,1,"TY","13-Feb Tingwall-Rousay",0,0
75,4,1,"TY","13-Feb Tingwall-Rousay",0,0
25,4,1,"SA","13-Feb Rousay-Tingwall",1,1
75,4,1,"SA","13-Feb Rousay-Tingwall",0,0
25,4,1,"TY","13-Feb Rousay-Tingwall",0,1
75,4,1,"TY","13-Feb Rousay-Tingwall",0,1
75,4,1,"TY","13-Feb Rousay-Tingwall",1,1
75,4,1,"RH","13-Feb Rousay-Tingwall",1,1
75,4,1,"SA","13-Feb Rousay-Tingwall",0,0
25,4,1,"TY","13-Feb Rousay-Tingwall",0,0
250,4,2,"E","13-Feb Rousay-Tingwall",0,0
25,4,1,"TY","13-Feb Rousay-Tingwall",1,1
25,4,1,"TY","13-Feb Rousay-Tingwall",0,0
75,4,1,"TY","13-Feb Rousay-Tingwall",0,0
75,4,1,"TY","13-Feb Rousay-Tingwall",0,0
25,4,7,"E","13-Feb Rousay-Tingwall",0,0
25,4,1,"E","13-Feb Rousay-Tingwall",0,1
25,4,2,"E","13-Feb Rousay-Tingwall",1,1
25,4,2,"E","13-Feb Rousay-Tingwall",0,0
25,4,2,"E","13-Feb Rousay-Tingwall",0,0
150,4,4,"E","13-Feb Rousay-Tingwall",0,0
250,4,2,"E","13-Feb Rousay-Tingwall",0,0
250,4,12,"E","13-Feb Rousay-Tingwall",0,0
75,4,12,"E","13-Feb Rousay-Tingwall",1,1
75,4,2,"E","13-Feb Rousay-Tingwall",0,0
25,4,1,"TY","13-Feb Rousay-Tingwall",0,0
25,4,1,"TY","13-Feb Rousay-Tingwall",0,0
250,4,1,"TY","13-Feb Rousay-Tingwall",0,0
250,4,1,"ND","13-Feb Rousay-Tingwall",0,0
25,4,4,"E","13-Feb Rousay-Tingwall",0,1
25,4,3,"E","13-Feb Rousay-Tingwall",0,1
150,4,6,"E","13-Feb Rousay-Tingwall",0,0
150,4,7,"E","13-Feb Rousay-Tingwall",0,0
250,4,21,"E","13-Feb Rousay-Tingwall",0,0
150,4,2,"LN","13-Feb Rousay-Tingwall",1,1
150,4,3,"LN","13-Feb Rousay-Tingwall",0,0
25,4,1,"E","13-Feb Rousay-Tingwall",0,0
250,4,3,"E","13-Feb Rousay-Tingwall",0,0
75,4,5,"E","13-Feb Rousay-Tingwall",0,0
75,4,2,"E","13-Feb Rousay-Tingwall",1,1
75,4,1,"E","13-Feb Rousay-Tingwall",0,0
75,4,4,"E","13-Feb Rousay-Tingwall",1,1
75,4,1,"E","13-Feb Rousay-Tingwall",0,0
75,4,3,"LN","13-Feb Rousay-Tingwall",1,1
25,4,1,"ND","13-Feb Rousay-Tingwall",0,1
25,4,1,"SA","13-Feb Rousay-Tingwall",1,1
25,4,1,"SA","13-Feb Rousay-Tingwall",0,0
25,4,2,"SA","13-Feb Rousay-Tingwall",1,1
25,4,1,"TY","13-Feb Rousay-Tingwall",0,0
75,4,2,"LN","13-Feb Rousay-Tingwall",1,1
75,4,3,"SA","13-Feb Rousay-Tingwall",0,1
250,4,1,"SA","13-Feb Rousay-Tingwall",0,0
250,4,1,"SA","13-Feb Rousay-Tingwall",0,0
75,4,2,"E","13-Feb Rousay-Tingwall",0,0
75,4,2,"E","13-Feb Rousay-Tingwall",1,1
75,4,1,"SA","13-Feb Rousay-Tingwall",0,0
75,4,1,"SA","13-Feb Rousay-Tingwall",0,0
25,4,1,"SA","13-Feb Rousay-Tingwall",0,0
25,4,1,"SA","13-Feb Rousay-Tingwall",0,1
75,4,1,"SA","13-Feb Rousay-Tingwall",0,0
25,4,1,"TY","13-Feb Rousay-Tingwall",0,0
25,4,1,"TY","13-Feb Rousay-Tingwall",1,1
250,4,2,"LN","13-Feb Rousay-Tingwall",0,0
25,4,1,"SA","13-Feb Rousay-Tingwall",0,0
150,4,1,"SA","13-Feb Rousay-Tingwall",0,0
250,4,5,"SA","13-Feb Rousay-Tingwall",0,0
25,4,1,"SA","13-Feb Rousay-Tingwall",1,1
25,4,2,"SA","13-Feb Rousay-Tingwall",0,0
25,4,2,"SA","13-Feb Rousay-Tingwall",0,1
25,4,7,"SA","13-Feb Rousay-Tingwall",1,1
25,4,3,"SA","13-Feb Rousay-Tingwall",1,1
25,4,3,"SA","13-Feb Rousay-Tingwall",1,1
25,4,5,"SA","13-Feb Rousay-Tingwall",1,1
25,4,5,"SA","13-Feb Rousay-Tingwall",1,1
25,4,3,"SA","13-Feb Rousay-Tingwall",0,0
25,4,2,"SA","13-Feb Rousay-Tingwall",1,1
150,4,3,"SA","13-Feb Rousay-Tingwall",0,1
75,4,4,"SA","13-Feb Rousay-Tingwall",0,0
75,4,14,"SA","13-Feb Rousay-Tingwall",1,1
75,4,15,"SA","13-Feb Rousay-Tingwall",0,0
75,4,3,"SA","13-Feb Rousay-Tingwall",1,1
75,4,12,"SA","13-Feb Rousay-Tingwall",1,1
75,4,7,"SA","13-Feb Rousay-Tingwall",0,0
25,4,1,"LN","13-Feb Rousay-Tingwall",1,1
25,4,14,"SA","13-Feb Rousay-Tingwall",0,1
25,4,1,"SA","13-Feb Rousay-Tingwall",1,1
25,4,1,"SA","13-Feb Rousay-Tingwall",1,1
150,4,38,"SA","13-Feb Rousay-Tingwall",0,0
75,4,6,"SA","13-Feb Rousay-Tingwall",0,1
75,4,24,"SA","13-Feb Rousay-Tingwall",0,0
75,4,5,"SA","13-Feb Rousay-Tingwall",1,1
150,4,1,"E","13-Feb Rousay-Tingwall",0,1
25,4,2,"LN","13-Feb Rousay-Tingwall",1,1
25,4,1,"ND","13-Feb Rousay-Tingwall",1,1
250,4,4,"SA","13-Feb Rousay-Tingwall",0,0
250,4,7,"SA","13-Feb Rousay-Tingwall",1,1
25,4,1,"TY","13-Feb Rousay-Tingwall",0,0
25,4,2,"E","13-Feb Rousay-Tingwall",0,0
25,4,2,"E","13-Feb Rousay-Tingwall",0,0
25,4,1,"E","13-Feb Rousay-Tingwall",1,1
25,4,3,"E","13-Feb Rousay-Tingwall",1,1
250,4,3,"E","13-Feb Rousay-Tingwall",0,0
75,4,2,"LN","13-Feb Rousay-Tingwall",0,0
150,4,2,"SA","13-Feb Rousay-Tingwall",0,0
150,4,2,"TY","13-Feb Rousay-Tingwall",0,0
150,4,2,"E","13-Feb Rousay-Tingwall",0,0
75,4,1,"E","13-Feb Rousay-Tingwall",0,0
75,4,1,"LN","13-Feb Rousay-Tingwall",0,0
25,4,1,"ND","13-Feb Rousay-Tingwall",0,1
150,4,1,"TY","13-Feb Rousay-Tingwall",0,0
250,4,1,"TY","13-Feb Rousay-Tingwall",0,0
25,4,1,"SA","13-Feb Rousay-Tingwall",0,1
25,4,1,"SA","13-Feb Rousay-Tingwall",0,1
75,4,1,"SA","13-Feb Rousay-Tingwall",1,1
25,4,1,"TY","13-Feb Rousay-Tingwall",0,1
25,4,2,"SA","13-Feb Rousay-Tingwall",0,0
150,4,4,"RM","13-Feb Houton-Lyness",1,1
75,4,1,"RM","13-Feb Houton-Lyness",0,0
25,4,1,"SA","13-Feb Houton-Lyness",0,0
150,4,1,"SA","13-Feb Houton-Lyness",0,0
150,4,1,"SA","13-Feb Houton-Lyness",0,0
25,4,1,"TY","13-Feb Houton-Lyness",0,0
25,4,1,"TY","13-Feb Houton-Lyness",0,1
25,4,1,"TY","13-Feb Houton-Lyness",0,0
75,4,1,"TY","13-Feb Houton-Lyness",0,0
25,4,1,"E","13-Feb Houton-Lyness",0,0
25,4,2,"E","13-Feb Houton-Lyness",0,1
25,4,1,"E","13-Feb Houton-Lyness",0,1
75,4,1,"E","13-Feb Houton-Lyness",0,0
25,4,1,"SA","13-Feb Houton-Lyness",0,0
25,4,1,"SA","13-Feb Houton-Lyness",0,1
75,4,1,"SZ","13-Feb Houton-Lyness",1,1
25,4,1,"TY","13-Feb Houton-Lyness",0,1
75,4,1,"LN","13-Feb Houton-Lyness",1,1
25,4,1,"SA","13-Feb Houton-Lyness",0,1
25,4,1,"ND","13-Feb Houton-Lyness",0,1
25,4,1,"TY","13-Feb Houton-Lyness",0,1
150,4,1,"TY","13-Feb Houton-Lyness",0,0
75,4,1,"TY","13-Feb Houton-Lyness",0,0
75,4,1,"ND","13-Feb Houton-Lyness",0,0
75,4,1,"SA","13-Feb Houton-Lyness",0,0
25,4,1,"TY","13-Feb Houton-Lyness",0,0
75,4,2,"TY","13-Feb Houton-Lyness",0,0
75,4,2,"TY","13-Feb Houton-Lyness",0,1
25,4,1,"ND","13-Feb Houton-Lyness",0,1
150,4,1,"ND","13-Feb Houton-Lyness",0,1
25,4,1,"TY","13-Feb Houton-Lyness",1,1
150,4,1,"TY","13-Feb Houton-Lyness",0,0
150,4,1,"TY","13-Feb Houton-Lyness",0,0
250,4,1,"TY","13-Feb Houton-Lyness",0,0
250,4,1,"ND","13-Feb Houton-Lyness",0,0
75,4,1,"RH","13-Feb Houton-Lyness",1,1
25,4,2,"TY","13-Feb Houton-Lyness",0,0
150,4,1,"TY","13-Feb Houton-Lyness",0,0
75,4,1,"TY","13-Feb Houton-Lyness",0,0
75,4,1,"TY","13-Feb Houton-Lyness",0,0
75,4,1,"TY","13-Feb Houton-Lyness",0,0
75,4,1,"TY","13-Feb Houton-Lyness",0,0
250,4,2,"E","13-Feb Houton-Lyness",0,0
75,4,1,"TY","13-Feb Houton-Lyness",0,0
250,4,1,"TY","13-Feb Houton-Lyness",0,0
150,4,1,"ND","13-Feb Houton-Lyness",0,1
75,4,1,"SA","13-Feb Houton-Lyness",1,1
250,4,1,"TY","13-Feb Houton-Lyness",0,0
150,4,2,"E","13-Feb Houton-Lyness",0,0
250,4,2,"E","13-Feb Houton-Lyness",0,0
250,4,1,"E","13-Feb Houton-Lyness",0,0
150,4,1,"ND","13-Feb Houton-Lyness",0,1
25,4,1,"TY","13-Feb Houton-Lyness",0,0
250,4,1,"TY","13-Feb Houton-Lyness",0,1
250,4,2,"E","13-Feb Houton-Lyness",0,0
150,4,1,"ND","13-Feb Houton-Lyness",0,0
250,4,1,"TY","13-Feb Houton-Lyness",0,0
75,4,1,"TY","13-Feb Houton-Lyness",0,0
150,4,4,"E","13-Feb Houton-Lyness",0,0
75,4,1,"ND","13-Feb Houton-Lyness",0,1
75,4,3,"ND","13-Feb Houton-Lyness",0,1
75,4,2,"ND","13-Feb Houton-Lyness",0,1
75,4,1,"RH","13-Feb Houton-Lyness",0,1
25,4,1,"TY","13-Feb Houton-Lyness",0,0
25,4,2,"ND","13-Feb Houton-Lyness",0,1
75,4,2,"LN","13-Feb Houton-Lyness",1,1
25,4,1,"ND","13-Feb Houton-Lyness",0,1
25,4,1,"TY","13-Feb Houton-Lyness",0,0
150,4,1,"TY","13-Feb Houton-Lyness",0,0
25,4,2,"E","13-Feb Houton-Lyness",0,0
250,4,1,"E","13-Feb Houton-Lyness",0,0
25,4,1,"E","13-Feb Houton-Lyness",1,1
25,4,1,"E","13-Feb Houton-Lyness",0,1
75,4,1,"E","13-Feb Houton-Lyness",0,0
25,4,9,"E","13-Feb Houton-Lyness",1,1
25,4,1,"E","13-Feb Houton-Lyness",0,0
25,4,1,"E","13-Feb Houton-Lyness",0,1
75,4,1,"E","13-Feb Houton-Lyness",0,0
75,4,1,"E","13-Feb Houton-Lyness",0,0
25,4,1,"LN","13-Feb Houton-Lyness",1,1
25,4,1,"TY","13-Feb Houton-Lyness",0,0
150,4,1,"TY","13-Feb Houton-Lyness",0,0
25,4,3,"LN","13-Feb Houton-Lyness",1,1
150,4,5,"LN","13-Feb Houton-Lyness",1,1
75,4,4,"LN","13-Feb Houton-Lyness",0,0
25,4,1,"TY","13-Feb Houton-Lyness",0,0
150,4,2,"E","13-Feb Houton-Lyness",0,0
150,4,1,"TY","13-Feb Houton-Lyness",0,0
75,4,1,"TY","13-Feb Houton-Lyness",0,1
75,4,1,"TY","13-Feb Houton-Lyness",1,1
75,4,2,"E","13-Feb Houton-Lyness",0,0
75,4,4,"E","13-Feb Houton-Lyness",0,0
75,4,3,"LN","13-Feb Houton-Lyness",1,1
250,4,1,"SA","13-Feb Houton-Lyness",0,0
250,4,4,"LN","13-Feb Houton-Lyness",0,0
250,4,1,"TY","13-Feb Houton-Lyness",0,0
25,4,1,"TY","13-Feb Houton-Lyness",0,0
25,4,1,"SA","13-Feb Houton-Lyness",0,0
75,4,1,"SA","13-Feb Houton-Lyness",1,1
25,4,2,"TY","13-Feb Houton-Lyness",0,0
25,4,1,"TY","13-Feb Houton-Lyness",0,1
75,4,1,"TY","13-Feb Lyness-Flotta",0,0
25,4,1,"TY","13-Feb Lyness-Flotta",0,0
25,4,1,"TY","13-Feb Lyness-Flotta",1,1
150,4,1,"E","13-Feb Lyness-Flotta",0,0
75,4,1,"LN","13-Feb Lyness-Flotta",1,1
75,4,1,"TY","13-Feb Lyness-Flotta",0,0
75,4,1,"E","13-Feb Lyness-Flotta",0,0
75,4,3,"E","13-Feb Lyness-Flotta",0,0
75,4,1,"ND","13-Feb Lyness-Flotta",0,0
25,4,1,"TY","13-Feb Lyness-Flotta",0,1
75,4,1,"TY","13-Feb Lyness-Flotta",0,0
75,4,1,"LN","13-Feb Lyness-Flotta",1,1
75,4,1,"LN","13-Feb Lyness-Flotta",1,1
250,4,2,"SA","13-Feb Lyness-Flotta",0,0
150,4,2,"E","13-Feb Lyness-Flotta",0,0
150,4,2,"E","13-Feb Lyness-Flotta",0,0
250,4,2,"ND","13-Feb Lyness-Flotta",0,0
75,4,1,"ND","13-Feb Lyness-Flotta",0,0
25,4,2,"E","13-Feb Lyness-Flotta",0,1
75,3,2,"E","13-Feb Lyness-Flotta",0,0
150,3,2,"LN","13-Feb Lyness-Flotta",0,0
150,3,2,"LN","13-Feb Lyness-Flotta",0,0
75,3,2,"LN","13-Feb Lyness-Flotta",0,0
250,3,2,"E","13-Feb Lyness-Flotta",0,0
150,3,1,"RM","13-Feb Lyness-Flotta",0,0
25,3,1,"SA","13-Feb Lyness-Flotta",0,0
75,3,1,"SA","13-Feb Lyness-Flotta",0,0
75,3,1,"SA","13-Feb Lyness-Flotta",0,0
25,3,1,"TY","13-Feb Lyness-Flotta",0,1
75,3,1,"TY","13-Feb Lyness-Flotta",0,0
75,3,1,"TY","13-Feb Lyness-Flotta",0,0
150,3,1,"E","13-Feb Lyness-Flotta",0,0
75,3,2,"LN","13-Feb Lyness-Flotta",0,0
150,3,2,"SA","13-Feb Lyness-Flotta",0,0
250,3,1,"SA","13-Feb Lyness-Flotta",0,1
75,3,1,"SA","13-Feb Lyness-Flotta",0,0
75,3,1,"SA","13-Feb Lyness-Flotta",0,0
75,3,1,"TY","13-Feb Lyness-Flotta",0,0
25,3,2,"E","13-Feb Lyness-Flotta",0,1
25,3,6,"E","13-Feb Lyness-Flotta",0,1
25,3,19,"E","13-Feb Lyness-Flotta",0,1
150,3,1,"LN","13-Feb Lyness-Flotta",0,0
250,3,1,"TY","13-Feb Lyness-Flotta",0,0
25,3,1,"E","13-Feb Lyness-Flotta",0,0
25,3,4,"E","13-Feb Lyness-Flotta",0,0
75,3,2,"E","13-Feb Lyness-Flotta",0,0
75,3,2,"E","13-Feb Lyness-Flotta",0,0
75,3,2,"E","13-Feb Lyness-Flotta",0,0
150,3,2,"LN","13-Feb Lyness-Flotta",0,0
75,3,2,"LN","13-Feb Lyness-Flotta",0,0
150,3,1,"ND","13-Feb Lyness-Flotta",0,1
25,3,1,"TY","13-Feb Lyness-Flotta",0,0
75,3,1,"TY","13-Feb Lyness-Flotta",0,0
75,4,1,"ND","13-Feb Flotta-Houton",0,1
25,4,1,"TY","13-Feb Flotta-Houton",0,1
250,4,2,"E","13-Feb Flotta-Houton",0,0
150,4,1,"ND","13-Feb Flotta-Houton",0,0
25,4,1,"ND","13-Feb Flotta-Houton",0,1
25,4,1,"TY","13-Feb Flotta-Houton",0,0
150,4,1,"TY","13-Feb Flotta-Houton",0,0
150,4,1,"ND","13-Feb Flotta-Houton",0,0
150,4,1,"ND","13-Feb Flotta-Houton",0,1
75,4,1,"SA","13-Feb Flotta-Houton",0,0
150,4,1,"TY","13-Feb Flotta-Houton",0,0
25,4,1,"SA","13-Feb Flotta-Houton",0,0
75,4,2,"ND","13-Feb Flotta-Houton",0,1
150,4,1,"TY","13-Feb Flotta-Houton",0,0
250,4,2,"TY","13-Feb Flotta-Houton",0,0
75,4,2,"ND","13-Feb Flotta-Houton",0,0
75,4,1,"TY","13-Feb Flotta-Houton",0,0
75,4,1,"TY","13-Feb Flotta-Houton",0,0
250,4,4,"ND","13-Feb Flotta-Houton",0,0
150,4,1,"ND","13-Feb Flotta-Houton",0,1
150,4,3,"ND","13-Feb Flotta-Houton",0,0
75,4,1,"ND","13-Feb Flotta-Houton",0,1
250,4,1,"SA","13-Feb Flotta-Houton",0,0
25,4,1,"TY","13-Feb Flotta-Houton",0,0
250,4,1,"SA","13-Feb Flotta-Houton",0,0
250,4,2,"ND","13-Feb Flotta-Houton",0,0
25,4,1,"SA","13-Feb Flotta-Houton",0,1
75,4,7,"SA","13-Feb Flotta-Houton",0,0
250,4,1,"ND","13-Feb Flotta-Houton",0,0
75,4,4,"SA","13-Feb Flotta-Houton",0,0
25,4,1,"TY","13-Feb Flotta-Houton",0,0
75,4,1,"SA","13-Feb Flotta-Houton",1,1
75,4,2,"SA","13-Feb Flotta-Houton",1,1
25,4,1,"SA","13-Feb Flotta-Houton",1,1
25,4,1,"TY","13-Feb Flotta-Houton",0,0
25,4,1,"TY","13-Feb Flotta-Houton",0,0
75,4,1,"TY","13-Feb Flotta-Houton",0,0
75,4,1,"TY","13-Feb Flotta-Houton",0,0
75,4,1,"E","13-Feb Flotta-Houton",0,0
150,4,4,"RM","13-Feb Flotta-Houton",0,0
25,4,1,"SA","13-Feb Flotta-Houton",0,0
75,4,2,"SA","13-Feb Flotta-Houton",0,1
150,4,2,"E","13-Feb Flotta-Houton",0,0
25,4,1,"TY","13-Feb Flotta-Houton",1,1
25,4,1,"TY","13-Feb Flotta-Houton",0,0
25,4,1,"TY","13-Feb Flotta-Houton",1,1
75,4,2,"RM","13-Feb Flotta-Houton",0,1
25,4,1,"E","13-Feb Houton-Flotta",0,0
25,4,1,"SA","13-Feb Houton-Flotta",0,1
75,4,1,"SA","13-Feb Houton-Flotta",0,0
25,4,1,"TY","13-Feb Houton-Flotta",0,0
25,4,1,"E","13-Feb Houton-Flotta",0,0
25,4,2,"RM","13-Feb Houton-Flotta",1,1
25,4,1,"SA","13-Feb Houton-Flotta",0,1
25,4,1,"TY","13-Feb Houton-Flotta",0,1
25,4,1,"TY","13-Feb Houton-Flotta",0,1
25,4,1,"SA","13-Feb Houton-Flotta",0,0
75,4,1,"TY","13-Feb Houton-Flotta",0,0
75,4,1,"ND","13-Feb Houton-Flotta",0,0
75,4,1,"SA","13-Feb Houton-Flotta",0,0
25,4,1,"SA","13-Feb Houton-Flotta",1,1
150,4,2,"TY","13-Feb Houton-Flotta",0,0
25,4,1,"SA","13-Feb Houton-Flotta",1,1
75,4,9,"SA","13-Feb Houton-Flotta",0,0
75,4,1,"TY","13-Feb Houton-Flotta",0,0
75,4,1,"TY","13-Feb Houton-Flotta",0,0
150,4,1,"ND","13-Feb Houton-Flotta",1,1
25,4,5,"SA","13-Feb Houton-Flotta",0,0
75,4,1,"SA","13-Feb Houton-Flotta",0,0
25,4,1,"TY","13-Feb Houton-Flotta",0,0
25,4,1,"TY","13-Feb Houton-Flotta",0,1
150,4,1,"TY","13-Feb Houton-Flotta",0,0
75,4,1,"TY","13-Feb Houton-Flotta",1,1
25,4,1,"ND","13-Feb Houton-Flotta",0,1
25,4,1,"SA","13-Feb Houton-Flotta",0,0
150,4,4,"SA","13-Feb Houton-Flotta",0,0
150,4,3,"SA","13-Feb Houton-Flotta",1,1
150,4,1,"ND","13-Feb Houton-Flotta",0,0
250,4,3,"ND","13-Feb Houton-Flotta",0,0
25,4,1,"ND","13-Feb Houton-Flotta",0,1
25,4,1,"ND","13-Feb Houton-Flotta",0,1
25,4,1,"SA","13-Feb Houton-Flotta",0,1
25,4,2,"LN","13-Feb Houton-Flotta",1,1
150,4,2,"ND","13-Feb Houton-Flotta",0,0
250,4,2,"ND","13-Feb Houton-Flotta",0,0
250,4,1,"ND","13-Feb Houton-Flotta",0,0
150,4,1,"TY","13-Feb Houton-Flotta",0,0
75,4,1,"ND","13-Feb Houton-Flotta",1,1
75,4,1,"ND","13-Feb Houton-Flotta",0,1
75,4,2,"LN","13-Feb Houton-Flotta",0,0
250,4,1,"SA","13-Feb Houton-Flotta",0,0
25,4,1,"TY","13-Feb Houton-Flotta",0,0
25,4,2,"TY","13-Feb Houton-Flotta",1,1
250,4,1,"TY","13-Feb Houton-Flotta",0,0
75,4,1,"TY","13-Feb Houton-Flotta",0,0
25,4,5,"E","13-Feb Houton-Flotta",0,0
25,4,1,"E","13-Feb Houton-Flotta",0,1
250,4,2,"E","13-Feb Houton-Flotta",0,0
25,4,1,"TY","13-Feb Houton-Flotta",1,1
75,4,1,"RM","13-Feb Houton-Flotta",0,0
75,4,1,"TY","13-Feb Houton-Flotta",1,1
25,4,2,"TY","13-Feb Houton-Flotta",0,0
25,4,5,"E","13-Feb Flotta-Lyness",0,0
25,4,1,"E","13-Feb Flotta-Lyness",1,1
150,4,2,"E","13-Feb Flotta-Lyness",0,0
75,4,4,"E","13-Feb Flotta-Lyness",0,0
75,4,3,"E","13-Feb Flotta-Lyness",0,0
25,4,1,"RM","13-Feb Flotta-Lyness",0,1
25,4,1,"TY","13-Feb Flotta-Lyness",0,1
25,4,1,"TY","13-Feb Flotta-Lyness",0,1
25,4,1,"TY","13-Feb Flotta-Lyness",0,1
25,4,1,"TY","13-Feb Flotta-Lyness",0,1
75,4,2,"E","13-Feb Flotta-Lyness",0,0
75,4,8,"E","13-Feb Flotta-Lyness",0,0
25,4,1,"TY","13-Feb Flotta-Lyness",0,1
25,4,1,"TY","13-Feb Flotta-Lyness",1,1
75,4,3,"BV","13-Feb Flotta-Lyness",0,1
75,4,14,"E","13-Feb Flotta-Lyness",0,0
75,4,1,"E","13-Feb Flotta-Lyness",0,0
75,4,3,"ND","13-Feb Flotta-Lyness",0,1
25,4,1,"TY","13-Feb Flotta-Lyness",0,0
25,4,1,"E","13-Feb Flotta-Lyness",0,1
25,4,1,"LN","13-Feb Flotta-Lyness",1,1
25,4,1,"TY","13-Feb Flotta-Lyness",0,0
150,4,2,"E","13-Feb Flotta-Lyness",0,0
250,4,2,"E","13-Feb Flotta-Lyness",0,0
75,4,4,"E","13-Feb Flotta-Lyness",0,0
75,4,4,"LN","13-Feb Flotta-Lyness",0,0
75,4,1,"LN","13-Feb Flotta-Lyness",1,1
25,4,1,"SA","13-Feb Flotta-Lyness",1,1
75,4,1,"SA","13-Feb Flotta-Lyness",0,0
25,4,1,"TY","13-Feb Flotta-Lyness",0,0
250,4,1,"TY","13-Feb Flotta-Lyness",0,0
75,4,1,"TY","13-Feb Flotta-Lyness",0,0
75,4,1,"TY","13-Feb Flotta-Lyness",1,1
75,4,1,"TY","13-Feb Flotta-Lyness",0,0
150,4,1,"E","13-Feb Flotta-Lyness",0,0
250,4,4,"E","13-Feb Flotta-Lyness",1,1
250,4,2,"E","13-Feb Flotta-Lyness",0,0
75,4,1,"E","13-Feb Flotta-Lyness",0,0
75,4,1,"SA","13-Feb Flotta-Lyness",0,0
25,4,1,"TY","13-Feb Flotta-Lyness",0,0
25,4,1,"TY","13-Feb Flotta-Lyness",0,0
150,3,6,"E","13-Feb Lyness-Houton",0,0
75,3,3,"E","13-Feb Lyness-Houton",0,0
150,3,17,"LN","13-Feb Lyness-Houton",0,0
75,3,1,"TY","13-Feb Lyness-Houton",0,0
75,3,1,"TY","13-Feb Lyness-Houton",0,0
25,3,2,"LN","13-Feb Lyness-Houton",1,1
75,3,45,"LN","13-Feb Lyness-Houton",0,0
75,3,14,"E","13-Feb Lyness-Houton",0,0
75,3,2,"LN","13-Feb Lyness-Houton",0,0
75,2,18,"LN","13-Feb Lyness-Houton",0,0
150,3,1,"TY","13-Feb Lyness-Houton",0,0
150,3,1,"TY","13-Feb Lyness-Houton",0,0
75,3,1,"TY","13-Feb Lyness-Houton",0,0
250,2,1,"E","13-Feb Lyness-Houton",0,0
150,2,4,"LN","13-Feb Lyness-Houton",0,0
150,2,4,"LN","13-Feb Lyness-Houton",0,0
75,2,1,"TY","13-Feb Lyness-Houton",0,0
250,2,4,"E","13-Feb Lyness-Houton",0,0
250,2,13,"E","13-Feb Lyness-Houton",0,0
150,2,2,"E","13-Feb Lyness-Houton",0,0
150,2,21,"E","13-Feb Lyness-Houton",0,0
150,2,2,"E","13-Feb Lyness-Houton",0,0
150,2,9,"E","13-Feb Lyness-Houton",0,0
75,2,7,"E","13-Feb Lyness-Houton",1,1
150,2,4,"LN","13-Feb Lyness-Houton",0,0
250,2,3,"LN","13-Feb Lyness-Houton",1,1
75,2,4,"TY","13-Feb Lyness-Houton",0,0
150,2,4,"E","13-Feb Lyness-Houton",0,0
75,2,1,"E","13-Feb Lyness-Houton",0,0
150,2,1,"ND","13-Feb Lyness-Houton",0,1
250,2,3,"E","13-Feb Lyness-Houton",0,0
250,2,6,"E","13-Feb Lyness-Houton",0,0
75,2,6,"E","13-Feb Lyness-Houton",0,0
75,2,1,"TY","13-Feb Lyness-Houton",0,0
25,2,2,"E","13-Feb Lyness-Houton",0,0
75,2,2,"E","13-Feb Lyness-Houton",0,0
75,2,5,"E","13-Feb Lyness-Houton",0,0
